"game_date","game_time_start","away_team","away_points","home_team","home_points","season","game_code","home_rpm","away_rpm"
"2017-12-11","8:00p","Boston Celtics",85,"Chicago Bulls",108,2018,"201712110CHI",-1.05714861111111,0.497372222222222
"2017-12-11","10:30p","Portland Trail Blazers",104,"Golden State Warriors",111,2018,"201712110GSW",0.745386111111111,-0.216539583333333
"2017-12-11","8:00p","New Orleans Pelicans",123,"Houston Rockets",130,2018,"201712110HOU",2.94953541666667,0.107646364330856
"2017-12-11","10:30p","Toronto Raptors",91,"Los Angeles Clippers",96,2018,"201712110LAC",-0.587470138888889,1.51400763888889
"2017-12-11","8:00p","Miami Heat",107,"Memphis Grizzlies",82,2018,"201712110MEM",-0.723331018679258,0.102385779752812
"2017-12-11","8:00p","Charlotte Hornets",116,"Oklahoma City Thunder",103,2018,"201712110OKC",0.475105910132648,0.234335416666667
"2017-12-12","7:30p","Washington Wizards",98,"Brooklyn Nets",103,2018,"201712120BRK",-0.366346527777778,-0.668583333333333
"2017-12-12","7:00p","Atlanta Hawks",114,"Cleveland Cavaliers",123,2018,"201712120CLE",0.85760625,-1.15269513888889
"2017-12-12","8:30p","San Antonio Spurs",89,"Dallas Mavericks",95,2018,"201712120DAL",-0.0749319444444444,-0.06310625
"2017-12-12","7:00p","Denver Nuggets",103,"Detroit Pistons",84,2018,"201712120DET",-0.0410444444444444,-0.675922916666667
"2017-12-12","9:30p","Philadelphia 76ers",118,"Minnesota Timberwolves",112,2018,"201712120MIN",1.39261257861635,0.798595597484277
"2017-12-12","7:00p","Los Angeles Lakers",109,"New York Knicks",113,2018,"201712120NYK",-0.748338993710692,-0.366155974842767
"2017-12-12","10:00p","Phoenix Suns",92,"Sacramento Kings",99,2018,"201712120SAC",-1.40492777777778,-2.48117430555556
"2017-12-13","7:30p","Denver Nuggets",118,"Boston Celtics",124,2018,"201712130BOS",0.392861805555556,-0.855960416666667
"2017-12-13","8:00p","Utah Jazz",100,"Chicago Bulls",103,2018,"201712130CHI",-0.745198250121519,0.982004166666667
"2017-12-13","9:30p","Charlotte Hornets",96,"Houston Rockets",108,2018,"201712130HOU",2.65432013888889,0.299920833333333
"2017-12-13","7:00p","Oklahoma City Thunder",100,"Indiana Pacers",95,2018,"201712130IND",0.844845138888889,0.5317
"2017-12-13","7:30p","Portland Trail Blazers",102,"Miami Heat",95,2018,"201712130MIA",0.196142361111111,0.319923616415527
"2017-12-13","8:00p","Milwaukee Bucks",108,"New Orleans Pelicans",115,2018,"201712130NOP",0.825354861111111,0.685525694444445
"2017-12-13","7:00p","Los Angeles Clippers",106,"Orlando Magic",95,2018,"201712130ORL",-1.16052361111111,-0.639090340948545
"2017-12-13","9:00p","Toronto Raptors",115,"Phoenix Suns",109,2018,"201712130PHO",-2.50774668425804,1.53524097222222
"2017-12-13","7:00p","Memphis Grizzlies",87,"Washington Wizards",93,2018,"201712130WAS",-0.282079861111111,-1.44255902777778
"2017-12-14","7:30p","Detroit Pistons",105,"Atlanta Hawks",91,2018,"201712140ATL",-1.35377916666667,-0.0179694444444445
"2017-12-14","7:30p","New York Knicks",111,"Brooklyn Nets",104,2018,"201712140BRK",-0.224177777777778,-0.91183125
"2017-12-14","8:00p","Los Angeles Lakers",112,"Cleveland Cavaliers",121,2018,"201712140CLE",0.930685321483127,-0.611026388888889
"2017-12-14","10:30p","Dallas Mavericks",97,"Golden State Warriors",112,2018,"201712140GSW",0.543775,-0.181002083333333
"2017-12-14","8:00p","Sacramento Kings",96,"Minnesota Timberwolves",119,2018,"201712140MIN",0.880854861111111,-1.34399513888889
"2017-12-15","7:30p","Utah Jazz",107,"Boston Celtics",95,2018,"201712150BOS",1.08194444444444,0.628135416666667
"2017-12-15","7:00p","Miami Heat",104,"Charlotte Hornets",98,2018,"201712150CHO",0.201018055555555,-0.0302263888888888
"2017-12-15","9:00p","New Orleans Pelicans",111,"Denver Nuggets",117,2018,"201712150DEN",0.175227044025157,0.956567511477266
"2017-12-15","9:30p","San Antonio Spurs",109,"Houston Rockets",124,2018,"201712150HOU",2.60198458440386,-0.191499305555556
"2017-12-15","7:00p","Detroit Pistons",104,"Indiana Pacers",98,2018,"201712150IND",0.786621527777778,0.231640277777778
"2017-12-15","8:00p","Atlanta Hawks",94,"Memphis Grizzlies",96,2018,"201712150MEM",-0.877752777777778,-0.890714583333333
"2017-12-15","8:00p","Chicago Bulls",115,"Milwaukee Bucks",109,2018,"201712150MIL",0.59955,-0.75956947434206
"2017-12-15","7:00p","Portland Trail Blazers",95,"Orlando Magic",88,2018,"201712150ORL",-0.718788888888889,0.393002083333334
"2017-12-15","7:00p","Oklahoma City Thunder",119,"Philadelphia 76ers",117,2018,"201712150PHI",1.83669841269841,1.10794656084656
"2017-12-15","7:30p","Brooklyn Nets",87,"Toronto Raptors",120,2018,"201712150TOR",1.16421805555556,-1.39630069444444
"2017-12-15","7:00p","Los Angeles Clippers",91,"Washington Wizards",100,2018,"201712150WAS",-0.1706125,-0.872045833333333
"2017-12-16","7:00p","Portland Trail Blazers",93,"Charlotte Hornets",91,2018,"201712160CHO",0.499995138888889,0.385128116103049
"2017-12-16","7:30p","Utah Jazz",100,"Cleveland Cavaliers",109,2018,"201712160CLE",0.694054861111111,0.505482638888889
"2017-12-16","8:00p","Milwaukee Bucks",111,"Houston Rockets",115,2018,"201712160HOU",2.83992708333333,0.649794430168762
"2017-12-16","9:00p","Boston Celtics",102,"Memphis Grizzlies",93,2018,"201712160MEM",-0.774441666666667,1.56998402777778
"2017-12-16","8:00p","Los Angeles Clippers",85,"Miami Heat",90,2018,"201712160MIA",-0.132924305555556,-0.605027773920289
"2017-12-16","8:00p","Phoenix Suns",108,"Minnesota Timberwolves",106,2018,"201712160MIN",1.17611388888889,-2.24520902777778
"2017-12-16","7:30p","Oklahoma City Thunder",96,"New York Knicks",111,2018,"201712160NYK",-1.10781111111111,0.690985416666667
"2017-12-16","8:30p","Dallas Mavericks",96,"San Antonio Spurs",98,2018,"201712160SAS",0.132652083333333,-0.121854166666667
"2017-12-17","6:00p","Indiana Pacers",109,"Brooklyn Nets",97,2018,"201712170BRK",-0.684960416666667,1.01675277777778
"2017-12-17","4:00p","Orlando Magic",110,"Detroit Pistons",114,2018,"201712170DET",0.208961183251163,-1.23035208333333
"2017-12-17","3:30p","Sacramento Kings",93,"Toronto Raptors",108,2018,"201712170TOR",1.32264444444444,-1.06635511422818
"2017-12-17","6:00p","Cleveland Cavaliers",106,"Washington Wizards",99,2018,"201712170WAS",-0.0322319444444444,0.892093055555556
"2017-12-18","7:30p","Miami Heat",104,"Atlanta Hawks",110,2018,"201712180ATL",-1.03722916666667,-0.369498611111111
"2017-12-18","8:00p","Philadelphia 76ers",115,"Chicago Bulls",117,2018,"201712180CHI",-0.75550309006319,0.4901
"2017-12-18","7:00p","New York Knicks",91,"Charlotte Hornets",109,2018,"201712180CHO",0.233271527777778,-1.26292083333333
"2017-12-18","8:30p","Phoenix Suns",97,"Dallas Mavericks",91,2018,"201712180DAL",-0.0753017151586695,-2.16335555555556
"2017-12-18","8:00p","Utah Jazz",99,"Houston Rockets",120,2018,"201712180HOU",2.98295138888889,0.353647916666667
"2017-12-18","7:00p","Boston Celtics",112,"Indiana Pacers",111,2018,"201712180IND",0.565565972222222,1.29250798500208
"2017-12-18","10:30p","Golden State Warriors",116,"Los Angeles Lakers",114,2018,"201712180LAL",-0.395130817610063,0.871976100628931
"2017-12-18","8:00p","Portland Trail Blazers",107,"Minnesota Timberwolves",108,2018,"201712180MIN",0.947293055555556,0.498567361111111
"2017-12-18","8:00p","Denver Nuggets",94,"Oklahoma City Thunder",95,2018,"201712180OKC",0.877879166666667,0.305079508367474
"2017-12-18","8:30p","Los Angeles Clippers",91,"San Antonio Spurs",109,2018,"201712180SAS",-0.00892777777777778,-0.867331435316992
"2017-12-19","8:00p","Cleveland Cavaliers",116,"Milwaukee Bucks",119,2018,"201712190MIL",0.456143055555556,0.518459722222222
"2017-12-19","7:00p","Sacramento Kings",101,"Philadelphia 76ers",95,2018,"201712190PHI",0.389422956739115,-1.73076875
"2017-12-19","7:00p","New Orleans Pelicans",106,"Washington Wizards",116,2018,"201712190WAS",-0.130330532601903,0.790561111111111
"2017-12-20","7:30p","Indiana Pacers",105,"Atlanta Hawks",95,2018,"201712200ATL",-1.12130625,0.333309027777778
"2017-12-20","7:30p","Miami Heat",90,"Boston Celtics",89,2018,"201712200BOS",1.29867638888889,-0.266103472222222
"2017-12-20","7:30p","Sacramento Kings",104,"Brooklyn Nets",99,2018,"201712200BRK",-0.430986805555556,-1.35743819444444
"2017-12-20","8:00p","Orlando Magic",94,"Chicago Bulls",112,2018,"201712200CHI",-1.21810138888889,-1.37092083333333
"2017-12-20","7:00p","Toronto Raptors",129,"Charlotte Hornets",111,2018,"201712200CHO",-0.0181180555555556,1.19395666967572
"2017-12-20","8:30p","Detroit Pistons",93,"Dallas Mavericks",110,2018,"201712200DAL",0.0645375,0.217988888888889
"2017-12-20","9:00p","Minnesota Timberwolves",112,"Denver Nuggets",104,2018,"201712200DEN",0.246090277777778,0.826580555555556
"2017-12-20","10:30p","Memphis Grizzlies",84,"Golden State Warriors",97,2018,"201712200GSW",0.259441666666667,-0.753672916666667
"2017-12-20","8:00p","Los Angeles Lakers",122,"Houston Rockets",116,2018,"201712200HOU",2.84120138888889,-0.914191666666667
"2017-12-20","10:30p","Phoenix Suns",95,"Los Angeles Clippers",108,2018,"201712200LAC",-0.450861805555556,-2.18577638888889
"2017-12-20","8:00p","Utah Jazz",79,"Oklahoma City Thunder",107,2018,"201712200OKC",0.5100375,-0.0223749999999999
"2017-12-20","10:00p","San Antonio Spurs",93,"Portland Trail Blazers",91,2018,"201712200POR",0.546065972222222,0.776678472222222
"2017-12-21","7:00p","Chicago Bulls",112,"Cleveland Cavaliers",115,2018,"201712210CLE",0.855634722222222,-0.741888063328935
"2017-12-21","8:00p","Boston Celtics",93,"New York Knicks",102,2018,"201712210NYK",-0.752320833333333,0.907322222222222
"2017-12-21","7:00p","Toronto Raptors",114,"Philadelphia 76ers",109,2018,"201712210PHI",0.414951388888889,1.62004583333333
"2017-12-21","9:00p","Memphis Grizzlies",95,"Phoenix Suns",97,2018,"201712210PHO",-2.41966111111111,-0.582642361111111
"2017-12-21","10:30p","San Antonio Spurs",89,"Utah Jazz",100,2018,"201712210UTA",0.174615277777778,-0.0642479166666666
"2017-12-22","7:30p","Washington Wizards",84,"Brooklyn Nets",119,2018,"201712220BRK",-0.681808333333333,-0.499765972222222
"2017-12-22","7:00p","New York Knicks",101,"Detroit Pistons",104,2018,"201712220DET",0.281522222222222,-0.674412887993889
"2017-12-22","10:30p","Los Angeles Lakers",106,"Golden State Warriors",113,2018,"201712220GSW",1.15759930555556,-0.476868055555556
"2017-12-22","8:00p","Los Angeles Clippers",128,"Houston Rockets",118,2018,"201712220HOU",1.59668310299326,-0.688506944444444
"2017-12-22","8:00p","Dallas Mavericks",101,"Miami Heat",113,2018,"201712220MIA",-0.110447916666667,-0.0346666666666665
"2017-12-22","8:00p","Charlotte Hornets",104,"Milwaukee Bucks",109,2018,"201712220MIL",0.249759027777778,0.186161111111111
"2017-12-22","8:00p","Atlanta Hawks",117,"Oklahoma City Thunder",120,2018,"201712220OKC",1.02991944444444,-0.943860416666667
"2017-12-22","7:00p","New Orleans Pelicans",111,"Orlando Magic",97,2018,"201712220ORL",-1.25831261717936,0.347835022913484
"2017-12-22","10:00p","Denver Nuggets",102,"Portland Trail Blazers",85,2018,"201712220POR",-0.440717361111111,0.891799305555556
"2017-12-23","7:30p","Dallas Mavericks",107,"Atlanta Hawks",112,2018,"201712230ATL",-0.930629166666667,-0.0323874999999999
"2017-12-23","7:30p","Chicago Bulls",92,"Boston Celtics",117,2018,"201712230BOS",0.955242361111111,-1.17326180555556
"2017-12-23","7:00p","Milwaukee Bucks",106,"Charlotte Hornets",111,2018,"201712230CHO",0.186639583333333,-0.646704166666667
"2017-12-23","8:30p","Denver Nuggets",96,"Golden State Warriors",81,2018,"201712230GSW",1.14198958333333,0.757454861111111
"2017-12-23","7:00p","Brooklyn Nets",119,"Indiana Pacers",123,2018,"201712230IND",0.815303773584906,-0.351259748427673
"2017-12-23","9:30p","Portland Trail Blazers",95,"Los Angeles Lakers",92,2018,"201712230LAL",-0.501769444444444,-0.596572222222222
"2017-12-23","8:00p","Los Angeles Clippers",112,"Memphis Grizzlies",115,2018,"201712230MEM",-0.685610416666667,-0.431495138888889
"2017-12-23","8:00p","New Orleans Pelicans",109,"Miami Heat",94,2018,"201712230MIA",0.146800694444444,0.267
"2017-12-23","9:00p","Minnesota Timberwolves",115,"Phoenix Suns",106,2018,"201712230PHO",-2.18699375,1.04674097222222
"2017-12-23","10:00p","San Antonio Spurs",108,"Sacramento Kings",99,2018,"201712230SAC",-1.22874722222222,0.558911805555555
"2017-12-23","5:00p","Philadelphia 76ers",86,"Toronto Raptors",102,2018,"201712230TOR",1.51069930555556,0.875130555555556
"2017-12-23","8:00p","Oklahoma City Thunder",103,"Utah Jazz",89,2018,"201712230UTA",0.348880555555556,1.07386875
"2017-12-23","7:00p","Orlando Magic",103,"Washington Wizards",130,2018,"201712230WAS",-0.22636875,-1.85894513888889
"2017-12-25","5:30p","Washington Wizards",111,"Boston Celtics",103,2018,"201712250BOS",1.66475972222222,0.0776923611111111
"2017-12-25","3:00p","Cleveland Cavaliers",92,"Golden State Warriors",99,2018,"201712250GSW",1.35032222222222,0.688704166666667
"2017-12-25","10:30p","Minnesota Timberwolves",121,"Los Angeles Lakers",104,2018,"201712250LAL",-0.810994444444445,1.35449861111111
"2017-12-25","12:00p","Philadelphia 76ers",105,"New York Knicks",98,2018,"201712250NYK",-0.698368055555556,1.29721597222222
"2017-12-25","8:00p","Houston Rockets",107,"Oklahoma City Thunder",112,2018,"201712250OKC",1.19077638888889,1.92021319444444
"2017-12-26","7:00p","Toronto Raptors",93,"Dallas Mavericks",98,2018,"201712260DAL",-0.0654503784985069,1.58786875
"2017-12-26","9:00p","Utah Jazz",83,"Denver Nuggets",107,2018,"201712260DEN",0.504206944444444,0.2956625
"2017-12-26","7:00p","Indiana Pacers",83,"Detroit Pistons",107,2018,"201712260DET",0.187826388888889,-0.149968055555555
"2017-12-26","10:30p","Sacramento Kings",95,"Los Angeles Clippers",122,2018,"201712260LAC",-0.740356944444445,-1.59092638888889
"2017-12-26","7:30p","Orlando Magic",89,"Miami Heat",107,2018,"201712260MIA",0.310409722222222,-1.97617291666667
"2017-12-26","8:00p","Chicago Bulls",115,"Milwaukee Bucks",106,2018,"201712260MIL",0.186495138888889,-0.763375694444444
"2017-12-26","9:00p","Memphis Grizzlies",97,"Phoenix Suns",99,2018,"201712260PHO",-2.04785694444444,-0.70270625
"2017-12-26","8:30p","Brooklyn Nets",97,"San Antonio Spurs",109,2018,"201712260SAS",0.304521527777778,-0.565842361111111
"2017-12-27","7:30p","Washington Wizards",99,"Atlanta Hawks",113,2018,"201712270ATL",-0.976861805555556,-0.126554861111111
"2017-12-27","8:00p","New York Knicks",87,"Chicago Bulls",92,2018,"201712270CHI",-0.780857579334768,-0.777334212901882
"2017-12-27","7:00p","Boston Celtics",102,"Charlotte Hornets",91,2018,"201712270CHO",0.508152083333333,1.51927361111111
"2017-12-27","10:30p","Utah Jazz",101,"Golden State Warriors",126,2018,"201712270GSW",0.851988332523092,0.442823611111111
"2017-12-27","7:00p","Dallas Mavericks",98,"Indiana Pacers",94,2018,"201712270IND",-0.433039372265815,0.0457118055555556
"2017-12-27","10:30p","Memphis Grizzlies",109,"Los Angeles Lakers",99,2018,"201712270LAL",-0.923452083333333,-0.869568720050003
"2017-12-27","8:00p","Denver Nuggets",125,"Minnesota Timberwolves",128,2018,"201712270MIN",0.871030188679245,1.01210125786164
"2017-12-27","8:00p","Brooklyn Nets",113,"New Orleans Pelicans",128,2018,"201712270NOP",0.635733333333333,-0.999713888888889
"2017-12-27","8:00p","Toronto Raptors",107,"Oklahoma City Thunder",124,2018,"201712270OKC",1.06817708333333,1.45417430555556
"2017-12-27","10:00p","Cleveland Cavaliers",95,"Sacramento Kings",109,2018,"201712270SAC",-1.13782083333333,0.672730555555555
"2017-12-28","8:00p","Houston Rockets",98,"Boston Celtics",99,2018,"201712280BOS",0.974320138888889,1.49737448788279
"2017-12-28","8:00p","Minnesota Timberwolves",96,"Milwaukee Bucks",102,2018,"201712280MIL",0.548042361111111,1.4631375
"2017-12-28","7:00p","Detroit Pistons",89,"Orlando Magic",102,2018,"201712280ORL",-1.75292569444444,0.292496527777778
"2017-12-28","10:30p","Philadelphia 76ers",110,"Portland Trail Blazers",114,2018,"201712280POR",-0.298870833333333,1.22911666666667
"2017-12-28","8:30p","New York Knicks",107,"San Antonio Spurs",119,2018,"201712280SAS",0.242715972222222,-0.693200694444444
"2017-12-29","8:00p","Indiana Pacers",107,"Chicago Bulls",119,2018,"201712290CHI",-0.888776388888889,-0.417405555555555
"2017-12-29","10:30p","Charlotte Hornets",111,"Golden State Warriors",100,2018,"201712290GSW",1.19514791666667,0.399707638888889
"2017-12-29","10:30p","Los Angeles Clippers",121,"Los Angeles Lakers",106,2018,"201712290LAL",-0.935699305555556,-0.221525
"2017-12-29","8:00p","Brooklyn Nets",111,"Miami Heat",87,2018,"201712290MIA",0.108583333333333,-0.567413194444444
"2017-12-29","8:00p","Dallas Mavericks",128,"New Orleans Pelicans",120,2018,"201712290NOP",1.17848055555556,-0.0462138888888889
"2017-12-29","8:00p","Milwaukee Bucks",97,"Oklahoma City Thunder",95,2018,"201712290OKC",0.486805555555556,0.316731944444445
"2017-12-29","10:00p","Phoenix Suns",111,"Sacramento Kings",101,2018,"201712290SAC",-1.11477152777778,-2.01825138888889
"2017-12-29","7:30p","Atlanta Hawks",98,"Toronto Raptors",111,2018,"201712290TOR",1.42535486111111,-0.921613888888889
"2017-12-29","7:00p","Houston Rockets",103,"Washington Wizards",121,2018,"201712290WAS",-0.0589138888888889,1.17912083333333
"2017-12-30","7:30p","Portland Trail Blazers",89,"Atlanta Hawks",104,2018,"201712300ATL",-0.951129166666667,-0.413169444444444
"2017-12-30","9:00p","Philadelphia 76ers",107,"Denver Nuggets",102,2018,"201712300DEN",1.05829097222222,0.675914867023123
"2017-12-30","7:00p","San Antonio Spurs",79,"Detroit Pistons",93,2018,"201712300DET",0.226567361111111,0.162545833333333
"2017-12-30","8:30p","Memphis Grizzlies",128,"Golden State Warriors",141,2018,"201712300GSW",1.98650208333333,-1.19007638888889
"2017-12-30","7:00p","New York Knicks",105,"New Orleans Pelicans",103,2018,"201712300NOP",1.10854652777778,-0.750533333333333
"2017-12-30","7:00p","Miami Heat",117,"Orlando Magic",111,2018,"201712300ORL",-1.67017777777778,0.400352083333333
"2017-12-30","8:00p","Cleveland Cavaliers",101,"Utah Jazz",104,2018,"201712300UTA",0.73136379418096,0.451695138888889
"2017-12-31","5:30p","Brooklyn Nets",105,"Boston Celtics",108,2018,"201712310BOS",1.57346736111111,-0.463322222222222
"2017-12-31","7:00p","Los Angeles Lakers",142,"Houston Rockets",148,2018,"201712310HOU",2.58964655172414,-1.26573563218391
"2017-12-31","5:00p","Minnesota Timberwolves",107,"Indiana Pacers",90,2018,"201712310IND",-0.933077083333333,0.722852777777778
"2017-12-31","7:00p","Charlotte Hornets",98,"Los Angeles Clippers",106,2018,"201712310LAC",-0.201313194444444,0.291029166666667
"2017-12-31","7:00p","Dallas Mavericks",116,"Oklahoma City Thunder",113,2018,"201712310OKC",0.451322222222222,-0.0486278730643705
"2017-12-31","8:00p","Philadelphia 76ers",123,"Phoenix Suns",110,2018,"201712310PHO",-1.96409513888889,0.950168055555556
"2017-12-31","7:00p","Memphis Grizzlies",114,"Sacramento Kings",96,2018,"201712310SAC",-1.52654583333333,-1.47573571279772
"2017-12-31","3:30p","Chicago Bulls",110,"Washington Wizards",114,2018,"201712310WAS",0.120295833333333,-0.831142361111111
"2018-01-01","7:30p","Orlando Magic",95,"Brooklyn Nets",98,2018,"201801010BRK",-0.469160416666667,-1.36433055555556
