"","game_date","game_time_start","away_team","away_points","home_team","home_points","season","game_code"
"13029",2018-03-07,"10:00p","New Orleans Pelicans",114,"Sacramento Kings",101,2018,"201803070SAC"
"13030",2018-03-08,"7:00p","Brooklyn Nets",125,"Charlotte Hornets",111,2018,"201803080CHO"
"13031",2018-03-08,"10:30p","San Antonio Spurs",107,"Golden State Warriors",110,2018,"201803080GSW"
"13032",2018-03-08,"7:30p","Philadelphia 76ers",99,"Miami Heat",108,2018,"201803080MIA"
"13033",2018-03-08,"8:00p","Boston Celtics",117,"Minnesota Timberwolves",109,2018,"201803080MIN"
"13034",2018-03-08,"8:00p","Phoenix Suns",87,"Oklahoma City Thunder",115,2018,"201803080OKC"
"13035",2018-03-09,"9:00p","Los Angeles Lakers",116,"Denver Nuggets",125,2018,"201803090DEN"
"13036",2018-03-09,"7:00p","Chicago Bulls",83,"Detroit Pistons",99,2018,"201803090DET"
"13037",2018-03-09,"7:00p","Atlanta Hawks",87,"Indiana Pacers",112,2018,"201803090IND"
"13038",2018-03-09,"10:30p","Cleveland Cavaliers",102,"Los Angeles Clippers",116,2018,"201803090LAC"
"13039",2018-03-09,"8:00p","Utah Jazz",95,"Memphis Grizzlies",78,2018,"201803090MEM"
"13040",2018-03-09,"8:00p","New York Knicks",112,"Milwaukee Bucks",120,2018,"201803090MIL"
"13041",2018-03-09,"8:00p","Washington Wizards",116,"New Orleans Pelicans",97,2018,"201803090NOP"
"13042",2018-03-09,"10:00p","Golden State Warriors",108,"Portland Trail Blazers",125,2018,"201803090POR"
"13043",2018-03-09,"10:00p","Orlando Magic",88,"Sacramento Kings",94,2018,"201803090SAC"
"13044",2018-03-09,"7:30p","Houston Rockets",105,"Toronto Raptors",108,2018,"201803090TOR"
"13045",2018-03-10,"5:00p","Phoenix Suns",115,"Charlotte Hornets",122,2018,"201803100CHO"
"13046",2018-03-10,"8:30p","Memphis Grizzlies",80,"Dallas Mavericks",114,2018,"201803100DAL"
"13047",2018-03-10,"10:30p","Orlando Magic",105,"Los Angeles Clippers",113,2018,"201803100LAC"
"13048",2018-03-10,"7:30p","Washington Wizards",102,"Miami Heat",129,2018,"201803100MIA"
"13049",2018-03-10,"8:30p","San Antonio Spurs",94,"Oklahoma City Thunder",104,2018,"201803100OKC"
"13050",2018-03-11,"3:30p","Chicago Bulls",129,"Atlanta Hawks",122,2018,"201803110ATL"
"13051",2018-03-11,"7:30p","Indiana Pacers",99,"Boston Celtics",97,2018,"201803110BOS"
"13052",2018-03-11,"7:30p","Philadelphia 76ers",120,"Brooklyn Nets",97,2018,"201803110BRK"
"13053",2018-03-11,"7:00p","Houston Rockets",105,"Dallas Mavericks",82,2018,"201803110DAL"
"13054",2018-03-11,"5:00p","Sacramento Kings",104,"Denver Nuggets",130,2018,"201803110DEN"
"13055",2018-03-11,"9:00p","Cleveland Cavaliers",113,"Los Angeles Lakers",127,2018,"201803110LAL"
"13056",2018-03-11,"3:30p","Golden State Warriors",103,"Minnesota Timberwolves",109,2018,"201803110MIN"
"13057",2018-03-11,"4:00p","Utah Jazz",116,"New Orleans Pelicans",99,2018,"201803110NOP"
"13058",2018-03-11,"1:00p","Toronto Raptors",132,"New York Knicks",106,2018,"201803110NYK"
"13059",2018-03-12,"8:00p","San Antonio Spurs",93,"Houston Rockets",109,2018,"201803120HOU"
"13060",2018-03-12,"8:00p","Milwaukee Bucks",121,"Memphis Grizzlies",103,2018,"201803120MEM"
"13061",2018-03-12,"8:00p","Sacramento Kings",101,"Oklahoma City Thunder",106,2018,"201803120OKC"
"13062",2018-03-12,"10:30p","Miami Heat",99,"Portland Trail Blazers",115,2018,"201803120POR"
"13063",2018-03-13,"7:30p","Oklahoma City Thunder",119,"Atlanta Hawks",107,2018,"201803130ATL"
"13064",2018-03-13,"7:30p","Toronto Raptors",116,"Brooklyn Nets",102,2018,"201803130BRK"
"13065",2018-03-13,"8:00p","Los Angeles Clippers",112,"Chicago Bulls",106,2018,"201803130CHI"
"13066",2018-03-13,"10:30p","Denver Nuggets",103,"Los Angeles Lakers",112,2018,"201803130LAL"
"13067",2018-03-13,"8:00p","Charlotte Hornets",115,"New Orleans Pelicans",119,2018,"201803130NOP"
"13068",2018-03-13,"7:30p","Dallas Mavericks",110,"New York Knicks",97,2018,"201803130NYK"
"13069",2018-03-13,"7:00p","Indiana Pacers",101,"Philadelphia 76ers",98,2018,"201803130PHI"
"13070",2018-03-13,"10:00p","Cleveland Cavaliers",129,"Phoenix Suns",107,2018,"201803130PHO"
"13071",2018-03-13,"8:30p","Orlando Magic",72,"San Antonio Spurs",108,2018,"201803130SAS"
"13072",2018-03-13,"9:00p","Detroit Pistons",79,"Utah Jazz",110,2018,"201803130UTA"
"13073",2018-03-13,"7:00p","Minnesota Timberwolves",116,"Washington Wizards",111,2018,"201803130WAS"
"13074",2018-03-14,"8:00p","Washington Wizards",125,"Boston Celtics",124,2018,"201803140BOS"
"13075",2018-03-14,"10:30p","Los Angeles Lakers",106,"Golden State Warriors",117,2018,"201803140GSW"
"13076",2018-03-14,"7:00p","Milwaukee Bucks",117,"Orlando Magic",126,2018,"201803140ORL"
"13077",2018-03-14,"10:00p","Miami Heat",119,"Sacramento Kings",123,2018,"201803140SAC"
"13078",2018-03-15,"7:30p","Charlotte Hornets",129,"Atlanta Hawks",117,2018,"201803150ATL"
"13079",2018-03-15,"9:00p","Detroit Pistons",113,"Denver Nuggets",120,2018,"201803150DEN"
"13080",2018-03-15,"8:00p","Los Angeles Clippers",96,"Houston Rockets",101,2018,"201803150HOU"
"13081",2018-03-15,"7:00p","Toronto Raptors",106,"Indiana Pacers",99,2018,"201803150IND"
"13082",2018-03-15,"8:00p","Chicago Bulls",111,"Memphis Grizzlies",110,2018,"201803150MEM"
"13083",2018-03-15,"7:30p","Philadelphia 76ers",118,"New York Knicks",110,2018,"201803150NYK"
"13084",2018-03-15,"10:00p","Cleveland Cavaliers",105,"Portland Trail Blazers",113,2018,"201803150POR"
"13085",2018-03-15,"8:30p","New Orleans Pelicans",93,"San Antonio Spurs",98,2018,"201803150SAS"
"13086",2018-03-15,"9:00p","Phoenix Suns",88,"Utah Jazz",116,2018,"201803150UTA"
"13087",2018-03-16,"10:30p","Sacramento Kings",98,"Golden State Warriors",93,2018,"201803160GSW"
"13088",2018-03-16,"10:30p","Miami Heat",92,"Los Angeles Lakers",91,2018,"201803160LAL"
"13089",2018-03-16,"8:00p","Los Angeles Clippers",113,"Oklahoma City Thunder",121,2018,"201803160OKC"
"13090",2018-03-16,"7:00p","Boston Celtics",92,"Orlando Magic",83,2018,"201803160ORL"
"13091",2018-03-16,"7:00p","Brooklyn Nets",116,"Philadelphia 76ers",120,2018,"201803160PHI"
"13092",2018-03-16,"7:30p","Dallas Mavericks",115,"Toronto Raptors",122,2018,"201803160TOR"
"13093",2018-03-17,"7:30p","Dallas Mavericks",106,"Brooklyn Nets",114,2018,"201803170BRK"
"13094",2018-03-17,"8:00p","Cleveland Cavaliers",114,"Chicago Bulls",109,2018,"201803170CHI"
"13095",2018-03-17,"8:00p","Denver Nuggets",94,"Memphis Grizzlies",101,2018,"201803170MEM"
"13096",2018-03-17,"6:00p","Atlanta Hawks",117,"Milwaukee Bucks",122,2018,"201803170MIL"
"13097",2018-03-17,"7:00p","Houston Rockets",107,"New Orleans Pelicans",101,2018,"201803170NOP"
"13098",2018-03-17,"7:30p","Charlotte Hornets",101,"New York Knicks",124,2018,"201803170NYK"
"13099",2018-03-17,"10:00p","Golden State Warriors",124,"Phoenix Suns",109,2018,"201803170PHO"
"13100",2018-03-17,"10:00p","Detroit Pistons",87,"Portland Trail Blazers",100,2018,"201803170POR"
"13101",2018-03-17,"8:30p","Minnesota Timberwolves",101,"San Antonio Spurs",117,2018,"201803170SAS"
"13102",2018-03-17,"9:00p","Sacramento Kings",97,"Utah Jazz",103,2018,"201803170UTA"
"13103",2018-03-17,"7:00p","Indiana Pacers",102,"Washington Wizards",109,2018,"201803170WAS"
"13104",2018-03-18,"10:30p","Portland Trail Blazers",122,"Los Angeles Clippers",109,2018,"201803180LAC"
"13105",2018-03-18,"7:00p","Houston Rockets",129,"Minnesota Timberwolves",120,2018,"201803180MIN"
"13106",2018-03-18,"6:00p","Boston Celtics",89,"New Orleans Pelicans",108,2018,"201803180NOP"
"13107",2018-03-18,"1:00p","Oklahoma City Thunder",132,"Toronto Raptors",125,2018,"201803180TOR"
"13108",2018-03-19,"7:30p","Memphis Grizzlies",115,"Brooklyn Nets",118,2018,"201803190BRK"
"13109",2018-03-19,"7:00p","Milwaukee Bucks",117,"Cleveland Cavaliers",124,2018,"201803190CLE"
"13110",2018-03-19,"7:00p","Los Angeles Lakers",100,"Indiana Pacers",110,2018,"201803190IND"
"13111",2018-03-19,"7:30p","Denver Nuggets",141,"Miami Heat",149,2018,"201803190MIA"
"13112",2018-03-19,"7:30p","Chicago Bulls",92,"New York Knicks",110,2018,"201803190NYK"
"13113",2018-03-19,"7:00p","Charlotte Hornets",94,"Philadelphia 76ers",108,2018,"201803190PHI"
"13114",2018-03-19,"10:00p","Detroit Pistons",106,"Sacramento Kings",90,2018,"201803190SAC"
"13115",2018-03-19,"9:30p","Golden State Warriors",75,"San Antonio Spurs",89,2018,"201803190SAS"
"13116",2018-03-20,"8:00p","Oklahoma City Thunder",99,"Boston Celtics",100,2018,"201803200BOS"
"13117",2018-03-20,"8:00p","Los Angeles Clippers",109,"Minnesota Timberwolves",123,2018,"201803200MIN"
"13118",2018-03-20,"8:00p","Dallas Mavericks",105,"New Orleans Pelicans",115,2018,"201803200NOP"
"13119",2018-03-20,"7:00p","Toronto Raptors",93,"Orlando Magic",86,2018,"201803200ORL"
"13120",2018-03-20,"10:00p","Detroit Pistons",115,"Phoenix Suns",88,2018,"201803200PHO"
"13121",2018-03-20,"10:30p","Houston Rockets",115,"Portland Trail Blazers",111,2018,"201803200POR"
"13122",2018-03-20,"9:00p","Atlanta Hawks",99,"Utah Jazz",94,2018,"201803200UTA"
"13123",2018-03-21,"7:30p","Charlotte Hornets",111,"Brooklyn Nets",105,2018,"201803210BRK"
"13124",2018-03-21,"8:00p","Denver Nuggets",135,"Chicago Bulls",102,2018,"201803210CHI"
"13125",2018-03-21,"7:00p","Toronto Raptors",129,"Cleveland Cavaliers",132,2018,"201803210CLE"
"13126",2018-03-21,"7:30p","New York Knicks",98,"Miami Heat",119,2018,"201803210MIA"
"13127",2018-03-21,"8:00p","Los Angeles Clippers",127,"Milwaukee Bucks",120,2018,"201803210MIL"
"13128",2018-03-21,"8:00p","Indiana Pacers",92,"New Orleans Pelicans",96,2018,"201803210NOP"
"13129",2018-03-21,"7:00p","Memphis Grizzlies",105,"Philadelphia 76ers",119,2018,"201803210PHI"
"13130",2018-03-21,"9:30p","Washington Wizards",90,"San Antonio Spurs",98,2018,"201803210SAS"
"13131",2018-03-22,"7:00p","Memphis Grizzlies",79,"Charlotte Hornets",140,2018,"201803220CHO"
"13132",2018-03-22,"8:30p","Utah Jazz",119,"Dallas Mavericks",112,2018,"201803220DAL"
"13133",2018-03-22,"8:00p","Detroit Pistons",96,"Houston Rockets",100,2018,"201803220HOU"
"13134",2018-03-22,"8:00p","Los Angeles Lakers",125,"New Orleans Pelicans",128,2018,"201803220NOP"
"13135",2018-03-22,"7:00p","Philadelphia 76ers",118,"Orlando Magic",98,2018,"201803220ORL"
"13136",2018-03-22,"10:00p","Atlanta Hawks",90,"Sacramento Kings",105,2018,"201803220SAC"
"13137",2018-03-23,"8:00p","Milwaukee Bucks",118,"Chicago Bulls",105,2018,"201803230CHI"
"13138",2018-03-23,"7:30p","Phoenix Suns",95,"Cleveland Cavaliers",120,2018,"201803230CLE"
"13139",2018-03-23,"10:30p","Atlanta Hawks",94,"Golden State Warriors",106,2018,"201803230GSW"
"13140",2018-03-23,"7:00p","Los Angeles Clippers",104,"Indiana Pacers",109,2018,"201803230IND"
"13141",2018-03-23,"7:30p","Minnesota Timberwolves",108,"New York Knicks",104,2018,"201803230NYK"
"13142",2018-03-23,"8:00p","Miami Heat",99,"Oklahoma City Thunder",105,2018,"201803230OKC"
"13143",2018-03-23,"10:00p","Boston Celtics",105,"Portland Trail Blazers",100,2018,"201803230POR"
"13144",2018-03-23,"8:30p","Utah Jazz",120,"San Antonio Spurs",124,2018,"201803230SAS"
"13145",2018-03-23,"7:30p","Brooklyn Nets",112,"Toronto Raptors",116,2018,"201803230TOR"
"13146",2018-03-23,"7:00p","Denver Nuggets",108,"Washington Wizards",100,2018,"201803230WAS"
"13147",2018-03-24,"8:30p","Charlotte Hornets",102,"Dallas Mavericks",98,2018,"201803240DAL"
"13148",2018-03-24,"7:00p","Chicago Bulls",95,"Detroit Pistons",117,2018,"201803240DET"
"13149",2018-03-24,"8:00p","New Orleans Pelicans",91,"Houston Rockets",114,2018,"201803240HOU"
"13150",2018-03-24,"8:00p","Los Angeles Lakers",100,"Memphis Grizzlies",93,2018,"201803240MEM"
"13151",2018-03-24,"7:00p","Phoenix Suns",99,"Orlando Magic",105,2018,"201803240ORL"
"13152",2018-03-24,"6:00p","Minnesota Timberwolves",108,"Philadelphia 76ers",120,2018,"201803240PHI"
"13153",2018-03-25,"1:00p","Cleveland Cavaliers",121,"Brooklyn Nets",114,2018,"201803250BRK"
"13154",2018-03-25,"8:30p","Utah Jazz",110,"Golden State Warriors",91,2018,"201803250GSW"
"13155",2018-03-25,"8:00p","Atlanta Hawks",99,"Houston Rockets",118,2018,"201803250HOU"
"13156",2018-03-25,"5:00p","Miami Heat",107,"Indiana Pacers",113,2018,"201803250IND"
"13157",2018-03-25,"3:30p","San Antonio Spurs",103,"Milwaukee Bucks",106,2018,"201803250MIL"
"13158",2018-03-25,"7:00p","Portland Trail Blazers",108,"Oklahoma City Thunder",105,2018,"201803250OKC"
"13159",2018-03-25,"6:00p","Boston Celtics",104,"Sacramento Kings",93,2018,"201803250SAC"
"13160",2018-03-25,"6:00p","Los Angeles Clippers",117,"Toronto Raptors",106,2018,"201803250TOR"
"13161",2018-03-25,"6:00p","New York Knicks",101,"Washington Wizards",97,2018,"201803250WAS"
"13162",2018-03-26,"7:00p","New York Knicks",128,"Charlotte Hornets",137,2018,"201803260CHO"
"13163",2018-03-26,"7:00p","Los Angeles Lakers",106,"Detroit Pistons",112,2018,"201803260DET"
"13164",2018-03-26,"8:00p","Memphis Grizzlies",101,"Minnesota Timberwolves",93,2018,"201803260MIN"
"13165",2018-03-26,"7:00p","Denver Nuggets",104,"Philadelphia 76ers",123,2018,"201803260PHI"
"13166",2018-03-26,"10:00p","Boston Celtics",102,"Phoenix Suns",94,2018,"201803260PHO"
"13167",2018-03-27,"10:30p","Indiana Pacers",92,"Golden State Warriors",81,2018,"201803270GSW"
"13168",2018-03-27,"8:00p","Chicago Bulls",86,"Houston Rockets",118,2018,"201803270HOU"
"13169",2018-03-27,"10:30p","Milwaukee Bucks",98,"Los Angeles Clippers",105,2018,"201803270LAC"
"13170",2018-03-27,"8:00p","Cleveland Cavaliers",79,"Miami Heat",98,2018,"201803270MIA"
"13171",2018-03-27,"8:00p","Portland Trail Blazers",107,"New Orleans Pelicans",103,2018,"201803270NOP"
"13172",2018-03-27,"10:00p","Dallas Mavericks",103,"Sacramento Kings",97,2018,"201803270SAC"
"13173",2018-03-27,"7:30p","Denver Nuggets",110,"Toronto Raptors",114,2018,"201803270TOR"
"13174",2018-03-27,"7:00p","San Antonio Spurs",106,"Washington Wizards",116,2018,"201803270WAS"
"13175",2018-03-28,"7:00p","Cleveland Cavaliers",118,"Charlotte Hornets",105,2018,"201803280CHO"
"13176",2018-03-28,"10:30p","Dallas Mavericks",93,"Los Angeles Lakers",103,2018,"201803280LAL"
"13177",2018-03-28,"8:00p","Portland Trail Blazers",103,"Memphis Grizzlies",108,2018,"201803280MEM"
"13178",2018-03-28,"8:00p","Atlanta Hawks",114,"Minnesota Timberwolves",126,2018,"201803280MIN"
"13179",2018-03-28,"7:00p","Brooklyn Nets",111,"Orlando Magic",104,2018,"201803280ORL"
"13180",2018-03-28,"7:00p","New York Knicks",101,"Philadelphia 76ers",118,2018,"201803280PHI"
"13181",2018-03-28,"10:00p","Los Angeles Clippers",111,"Phoenix Suns",99,2018,"201803280PHO"
"13182",2018-03-28,"9:30p","Boston Celtics",97,"Utah Jazz",94,2018,"201803280UTA"
"13183",2018-03-29,"7:00p","Washington Wizards",92,"Detroit Pistons",103,2018,"201803290DET"
"13184",2018-03-29,"10:30p","Milwaukee Bucks",116,"Golden State Warriors",107,2018,"201803290GSW"
"13185",2018-03-29,"7:30p","Chicago Bulls",92,"Miami Heat",103,2018,"201803290MIA"
"13186",2018-03-29,"10:00p","Indiana Pacers",106,"Sacramento Kings",103,2018,"201803290SAC"
"13187",2018-03-29,"8:00p","Oklahoma City Thunder",99,"San Antonio Spurs",103,2018,"201803290SAS"
"13188",2018-03-30,"7:30p","Philadelphia 76ers",101,"Atlanta Hawks",91,2018,"201803300ATL"
"13189",2018-03-30,"8:00p","New Orleans Pelicans",102,"Cleveland Cavaliers",107,2018,"201803300CLE"
"13190",2018-03-30,"8:30p","Minnesota Timberwolves",93,"Dallas Mavericks",92,2018,"201803300DAL"
