"","season","game_date","game_time_start","team_name","team_points","opponent_name","opponent_points","result","location"
"17171",2015,2014-11-22,"8:00 pm","Dallas Mavericks",92,"Houston Rockets",95,"loss","away"
"17172",2015,2014-11-22,"7:00 pm","Phoenix Suns",106,"Indiana Pacers",83,"win","away"
"17173",2015,2014-11-22,"8:30 pm","Washington Wizards",111,"Milwaukee Bucks",100,"win","away"
"17174",2015,2014-11-22,"8:00 pm","Sacramento Kings",113,"Minnesota Timberwolves",101,"win","away"
"17175",2015,2014-11-22,"7:30 pm","Philadelphia 76ers",83,"New York Knicks",91,"loss","away"
"17176",2015,2014-11-22,"7:00 pm","Miami Heat",99,"Orlando Magic",92,"win","away"
"17177",2015,2014-11-22,"8:30 pm","Brooklyn Nets",87,"San Antonio Spurs",99,"loss","away"
"17178",2015,2014-11-22,"9:00 pm","New Orleans Pelicans",106,"Utah Jazz",94,"win","away"
"17179",2015,2014-11-23,"6:00 pm","Portland Trail Blazers",94,"Boston Celtics",88,"win","away"
"17180",2015,2014-11-23,"9:30 pm","Denver Nuggets",101,"Los Angeles Lakers",94,"win","away"
"17181",2015,2014-11-23,"6:00 pm","Los Angeles Clippers",91,"Memphis Grizzlies",107,"loss","away"
"17182",2015,2014-11-23,"6:00 pm","Charlotte Hornets",93,"Miami Heat",94,"loss","away"
"17183",2015,2014-11-23,"7:00 pm","Golden State Warriors",91,"Oklahoma City Thunder",86,"win","away"
"17184",2015,2014-11-24,"7:00 pm","Los Angeles Clippers",113,"Charlotte Hornets",92,"win","away"
"17185",2015,2014-11-24,"7:00 pm","Orlando Magic",74,"Cleveland Cavaliers",106,"loss","away"
"17186",2015,2014-11-24,"8:30 pm","Indiana Pacers",111,"Dallas Mavericks",100,"win","away"
"17187",2015,2014-11-24,"8:00 pm","New York Knicks",86,"Houston Rockets",91,"loss","away"
"17188",2015,2014-11-24,"7:00 pm","Portland Trail Blazers",114,"Philadelphia 76ers",104,"win","away"
"17189",2015,2014-11-24,"7:30 pm","Phoenix Suns",100,"Toronto Raptors",104,"loss","away"
"17190",2015,2014-11-24,"9:00 pm","Chicago Bulls",97,"Utah Jazz",95,"win","away"
"17191",2015,2014-11-25,"9:00 pm","Chicago Bulls",109,"Denver Nuggets",114,"loss","away"
"17192",2015,2014-11-25,"7:30 pm","Golden State Warriors",114,"Miami Heat",97,"win","away"
"17193",2015,2014-11-25,"8:00 pm","Detroit Pistons",86,"Milwaukee Bucks",98,"loss","away"
"17194",2015,2014-11-25,"8:00 pm","Sacramento Kings",99,"New Orleans Pelicans",89,"win","away"
"17195",2015,2014-11-25,"7:00 pm","Atlanta Hawks",106,"Washington Wizards",102,"win","away"
"17196",2015,2014-11-26,"7:30 pm","Toronto Raptors",126,"Atlanta Hawks",115,"win","away"
"17197",2015,2014-11-26,"7:00 pm","Portland Trail Blazers",105,"Charlotte Hornets",97,"win","away"
"17198",2015,2014-11-26,"7:00 pm","Washington Wizards",87,"Cleveland Cavaliers",113,"loss","away"
"17199",2015,2014-11-26,"7:30 pm","New York Knicks",102,"Dallas Mavericks",109,"loss","away"
"17200",2015,2014-11-26,"7:30 pm","Los Angeles Clippers",104,"Detroit Pistons",98,"win","away"
"17201",2015,2014-11-26,"8:00 pm","Sacramento Kings",89,"Houston Rockets",102,"loss","away"
"17202",2015,2014-11-26,"10:30 pm","Memphis Grizzlies",99,"Los Angeles Lakers",93,"win","away"
"17203",2015,2014-11-26,"8:00 pm","Milwaukee Bucks",103,"Minnesota Timberwolves",86,"win","away"
"17204",2015,2014-11-26,"8:00 pm","Utah Jazz",82,"Oklahoma City Thunder",97,"loss","away"
"17205",2015,2014-11-26,"7:00 pm","Golden State Warriors",111,"Orlando Magic",96,"win","away"
"17206",2015,2014-11-26,"7:00 pm","Brooklyn Nets",99,"Philadelphia 76ers",91,"win","away"
"17207",2015,2014-11-26,"9:00 pm","Denver Nuggets",112,"Phoenix Suns",120,"loss","away"
"17208",2015,2014-11-26,"8:30 pm","Indiana Pacers",100,"San Antonio Spurs",106,"loss","away"
"17209",2015,2014-11-28,"7:30 pm","New Orleans Pelicans",91,"Atlanta Hawks",100,"loss","away"
"17210",2015,2014-11-28,"1:00 pm","Chicago Bulls",109,"Boston Celtics",102,"win","away"
"17211",2015,2014-11-28,"7:00 pm","Golden State Warriors",106,"Charlotte Hornets",101,"win","away"
"17212",2015,2014-11-28,"9:00 pm","Phoenix Suns",97,"Denver Nuggets",122,"loss","away"
"17213",2015,2014-11-28,"7:30 pm","Milwaukee Bucks",104,"Detroit Pistons",88,"win","away"
"17214",2015,2014-11-28,"8:00 pm","Los Angeles Clippers",102,"Houston Rockets",85,"win","away"
"17215",2015,2014-11-28,"8:00 pm","Orlando Magic",83,"Indiana Pacers",98,"loss","away"
"17216",2015,2014-11-28,"10:30 pm","Minnesota Timberwolves",120,"Los Angeles Lakers",119,"win","away"
"17217",2015,2014-11-28,"8:00 pm","New York Knicks",78,"Oklahoma City Thunder",105,"loss","away"
"17218",2015,2014-11-28,"10:00 pm","Memphis Grizzlies",112,"Portland Trail Blazers",99,"win","away"
"17219",2015,2014-11-28,"8:30 pm","Sacramento Kings",104,"San Antonio Spurs",112,"loss","away"
"17220",2015,2014-11-28,"7:30 pm","Dallas Mavericks",106,"Toronto Raptors",102,"win","away"
"17221",2015,2014-11-29,"7:30 pm","Charlotte Hornets",75,"Atlanta Hawks",105,"loss","away"
"17222",2015,2014-11-29,"7:30 pm","Indiana Pacers",97,"Cleveland Cavaliers",109,"loss","away"
"17223",2015,2014-11-29,"9:00 pm","Houston Rockets",117,"Milwaukee Bucks",103,"win","away"
"17224",2015,2014-11-29,"7:00 pm","Dallas Mavericks",110,"Philadelphia 76ers",103,"win","away"
"17225",2015,2014-11-29,"9:00 pm","Los Angeles Clippers",112,"Utah Jazz",96,"win","away"
"17226",2015,2014-11-29,"7:00 pm","New Orleans Pelicans",80,"Washington Wizards",83,"loss","away"
"17227",2015,2014-11-30,"1:00 pm","San Antonio Spurs",111,"Boston Celtics",89,"win","away"
"17228",2015,2014-11-30,"3:00 pm","Chicago Bulls",102,"Brooklyn Nets",84,"win","away"
"17229",2015,2014-11-30,"3:30 pm","Golden State Warriors",104,"Detroit Pistons",93,"win","away"
"17230",2015,2014-11-30,"9:30 pm","Toronto Raptors",122,"Los Angeles Lakers",129,"loss","away"
"17231",2015,2014-11-30,"7:30 pm","Miami Heat",86,"New York Knicks",79,"win","away"
"17232",2015,2014-11-30,"8:00 pm","Orlando Magic",93,"Phoenix Suns",90,"win","away"
"17233",2015,2014-11-30,"9:00 pm","Minnesota Timberwolves",93,"Portland Trail Blazers",107,"loss","away"
"17234",2015,2014-11-30,"6:00 pm","Memphis Grizzlies",97,"Sacramento Kings",85,"win","away"
"17235",2015,2014-12-01,"10:30 pm","Los Angeles Clippers",127,"Minnesota Timberwolves",101,"win","home"
"17236",2015,2014-12-01,"7:00 pm","Philadelphia 76ers",103,"San Antonio Spurs",109,"loss","home"
"17237",2015,2014-12-01,"9:00 pm","Utah Jazz",101,"Denver Nuggets",103,"loss","home"
"17238",2015,2014-12-01,"7:00 pm","Washington Wizards",107,"Miami Heat",86,"win","home"
"17239",2015,2014-12-02,"7:30 pm","Atlanta Hawks",109,"Boston Celtics",105,"win","home"
"17240",2015,2014-12-02,"8:00 pm","Chicago Bulls",129,"Dallas Mavericks",132,"loss","home"
"17241",2015,2014-12-02,"7:00 pm","Cleveland Cavaliers",111,"Milwaukee Bucks",108,"win","home"
"17242",2015,2014-12-02,"9:00 pm","Denver Nuggets",103,"Portland Trail Blazers",105,"loss","home"
"17243",2015,2014-12-02,"7:30 pm","Detroit Pistons",96,"Los Angeles Lakers",106,"loss","home"
"17244",2015,2014-12-02,"10:30 pm","Golden State Warriors",98,"Orlando Magic",97,"win","home"
"17245",2015,2014-12-02,"8:00 pm","New Orleans Pelicans",112,"Oklahoma City Thunder",104,"win","home"
"17246",2015,2014-12-02,"7:30 pm","New York Knicks",93,"Brooklyn Nets",98,"loss","home"
"17247",2015,2014-12-02,"9:00 pm","Phoenix Suns",116,"Indiana Pacers",99,"win","home"
"17248",2015,2014-12-02,"10:00 pm","Sacramento Kings",109,"Toronto Raptors",117,"loss","home"
"17249",2015,2014-12-03,"7:30 pm","Boston Celtics",109,"Detroit Pistons",102,"win","home"
"17250",2015,2014-12-03,"7:30 pm","Brooklyn Nets",95,"San Antonio Spurs",93,"win","home"
"17251",2015,2014-12-03,"7:00 pm","Charlotte Hornets",95,"Chicago Bulls",102,"loss","home"
"17252",2015,2014-12-03,"8:00 pm","Houston Rockets",105,"Memphis Grizzlies",96,"win","home"
"17253",2015,2014-12-03,"10:30 pm","Los Angeles Clippers",114,"Orlando Magic",86,"win","home"
"17254",2015,2014-12-03,"7:30 pm","Miami Heat",102,"Atlanta Hawks",112,"loss","home"
"17255",2015,2014-12-03,"8:00 pm","Milwaukee Bucks",105,"Dallas Mavericks",107,"loss","home"
"17256",2015,2014-12-03,"8:00 pm","Minnesota Timberwolves",77,"Philadelphia 76ers",85,"loss","home"
"17257",2015,2014-12-03,"9:00 pm","Utah Jazz",104,"Toronto Raptors",123,"loss","home"
"17258",2015,2014-12-03,"7:00 pm","Washington Wizards",111,"Los Angeles Lakers",95,"win","home"
"17259",2015,2014-12-04,"10:30 pm","Golden State Warriors",112,"New Orleans Pelicans",85,"win","home"
"17260",2015,2014-12-04,"8:00 pm","New York Knicks",87,"Cleveland Cavaliers",90,"loss","home"
"17261",2015,2014-12-04,"10:00 pm","Portland Trail Blazers",88,"Indiana Pacers",82,"win","home"
"17262",2015,2014-12-05,"7:30 pm","Boston Celtics",113,"Los Angeles Lakers",96,"win","home"
"17263",2015,2014-12-05,"7:30 pm","Brooklyn Nets",75,"Atlanta Hawks",98,"loss","home"
"17264",2015,2014-12-05,"7:00 pm","Charlotte Hornets",103,"New York Knicks",102,"win","home"
"17265",2015,2014-12-05,"8:30 pm","Dallas Mavericks",106,"Phoenix Suns",118,"loss","home"
"17266",2015,2014-12-05,"8:00 pm","Memphis Grizzlies",101,"San Antonio Spurs",107,"loss","home"
"17267",2015,2014-12-05,"8:30 pm","Milwaukee Bucks",109,"Miami Heat",85,"win","home"
"17268",2015,2014-12-05,"8:00 pm","Minnesota Timberwolves",112,"Houston Rockets",114,"loss","home"
"17269",2015,2014-12-05,"7:00 pm","Philadelphia 76ers",91,"Oklahoma City Thunder",103,"loss","home"
"17270",2015,2014-12-05,"10:00 pm","Sacramento Kings",102,"Indiana Pacers",101,"win","home"
"17271",2015,2014-12-05,"7:30 pm","Toronto Raptors",91,"Cleveland Cavaliers",105,"loss","home"
"17272",2015,2014-12-05,"9:00 pm","Utah Jazz",93,"Orlando Magic",98,"loss","home"
"17273",2015,2014-12-05,"7:00 pm","Washington Wizards",119,"Denver Nuggets",89,"win","home"
"17274",2015,2014-12-06,"8:00 pm","Chicago Bulls",102,"Golden State Warriors",112,"loss","home"
"17275",2015,2014-12-06,"7:30 pm","Detroit Pistons",101,"Philadelphia 76ers",108,"loss","home"
"17276",2015,2014-12-06,"8:00 pm","Houston Rockets",100,"Phoenix Suns",95,"win","home"
"17277",2015,2014-12-06,"10:30 pm","Los Angeles Clippers",120,"New Orleans Pelicans",100,"win","home"
"17278",2015,2014-12-06,"10:00 pm","Sacramento Kings",96,"Orlando Magic",105,"loss","home"
"17279",2015,2014-12-06,"8:30 pm","San Antonio Spurs",123,"Minnesota Timberwolves",101,"win","home"
"17280",2015,2014-12-07,"3:30 pm","Atlanta Hawks",96,"Denver Nuggets",84,"win","home"
"17281",2015,2014-12-07,"1:00 pm","Boston Celtics",101,"Washington Wizards",93,"win","home"
"17282",2015,2014-12-07,"7:30 pm","Dallas Mavericks",125,"Milwaukee Bucks",102,"win","home"
"17283",2015,2014-12-07,"6:00 pm","Detroit Pistons",94,"Oklahoma City Thunder",96,"loss","home"
"17284",2015,2014-12-07,"9:30 pm","Los Angeles Lakers",87,"New Orleans Pelicans",104,"loss","home"
"17285",2015,2014-12-07,"6:00 pm","Memphis Grizzlies",103,"Miami Heat",87,"win","home"
"17286",2015,2014-12-07,"7:30 pm","New York Knicks",99,"Portland Trail Blazers",103,"loss","home"
"17287",2015,2014-12-08,"7:30 pm","Brooklyn Nets",88,"Cleveland Cavaliers",110,"loss","home"
"17288",2015,2014-12-08,"7:00 pm","Indiana Pacers",92,"Atlanta Hawks",108,"loss","home"
"17289",2015,2014-12-08,"10:30 pm","Los Angeles Clippers",121,"Phoenix Suns",120,"win","home"
"17290",2015,2014-12-08,"8:00 pm","Minnesota Timberwolves",86,"Golden State Warriors",102,"loss","home"
"17291",2015,2014-12-08,"10:00 pm","Sacramento Kings",101,"Utah Jazz",92,"win","home"
"17292",2015,2014-12-08,"7:30 pm","Toronto Raptors",112,"Denver Nuggets",107,"win","home"
"17293",2015,2014-12-08,"7:00 pm","Washington Wizards",133,"Boston Celtics",132,"win","home"
"17294",2015,2014-12-09,"7:00 pm","Cleveland Cavaliers",105,"Toronto Raptors",101,"win","home"
"17295",2015,2014-12-09,"7:30 pm","Detroit Pistons",86,"Portland Trail Blazers",98,"loss","home"
"17296",2015,2014-12-09,"10:30 pm","Los Angeles Lakers",98,"Sacramento Kings",95,"win","home"
"17297",2015,2014-12-09,"8:00 pm","Memphis Grizzlies",114,"Dallas Mavericks",105,"win","home"
"17298",2015,2014-12-09,"8:00 pm","New Orleans Pelicans",104,"New York Knicks",93,"win","home"
"17299",2015,2014-12-09,"8:00 pm","Oklahoma City Thunder",114,"Milwaukee Bucks",101,"win","home"
"17300",2015,2014-12-09,"9:00 pm","Phoenix Suns",97,"Miami Heat",103,"loss","home"
"17301",2015,2014-12-09,"9:00 pm","Utah Jazz",100,"San Antonio Spurs",96,"win","home"
"17302",2015,2014-12-10,"7:30 pm","Atlanta Hawks",95,"Philadelphia 76ers",79,"win","home"
"17303",2015,2014-12-10,"8:00 pm","Chicago Bulls",105,"Brooklyn Nets",80,"win","home"
"17304",2015,2014-12-10,"7:00 pm","Charlotte Hornets",96,"Boston Celtics",87,"win","home"
"17305",2015,2014-12-10,"8:00 pm","Dallas Mavericks",112,"New Orleans Pelicans",107,"win","home"
"17306",2015,2014-12-10,"10:30 pm","Denver Nuggets",102,"Miami Heat",82,"win","home"
"17307",2015,2014-12-10,"10:30 pm","Golden State Warriors",105,"Houston Rockets",93,"win","home"
"17308",2015,2014-12-10,"7:00 pm","Indiana Pacers",96,"Los Angeles Clippers",103,"loss","home"
"17309",2015,2014-12-10,"8:00 pm","Minnesota Timberwolves",90,"Portland Trail Blazers",82,"win","home"
"17310",2015,2014-12-10,"7:00 pm","Orlando Magic",89,"Washington Wizards",91,"loss","home"
"17311",2015,2014-12-10,"8:30 pm","San Antonio Spurs",109,"New York Knicks",95,"win","home"
"17312",2015,2014-12-11,"8:00 pm","Oklahoma City Thunder",103,"Cleveland Cavaliers",94,"win","home"
"17313",2015,2014-12-11,"10:30 pm","Sacramento Kings",109,"Houston Rockets",113,"loss","home"
"17314",2015,2014-12-12,"7:30 pm","Atlanta Hawks",87,"Orlando Magic",81,"win","home"
"17315",2015,2014-12-12,"7:30 pm","Boston Celtics",95,"New York Knicks",101,"loss","home"
"17316",2015,2014-12-12,"7:30 pm","Brooklyn Nets",88,"Philadelphia 76ers",70,"win","home"
"17317",2015,2014-12-12,"7:00 pm","Chicago Bulls",115,"Portland Trail Blazers",106,"win","home"
"17318",2015,2014-12-12,"8:00 pm","Memphis Grizzlies",113,"Charlotte Hornets",107,"win","home"
"17319",2015,2014-12-12,"8:00 pm","Minnesota Timberwolves",92,"Oklahoma City Thunder",111,"loss","home"
"17320",2015,2014-12-12,"8:00 pm","New Orleans Pelicans",119,"Cleveland Cavaliers",114,"win","home"
"17321",2015,2014-12-12,"9:00 pm","Phoenix Suns",103,"Detroit Pistons",105,"loss","home"
"17322",2015,2014-12-12,"9:30 pm","San Antonio Spurs",110,"Los Angeles Lakers",112,"loss","home"
"17323",2015,2014-12-12,"7:30 pm","Toronto Raptors",106,"Indiana Pacers",94,"win","home"
"17324",2015,2014-12-12,"9:00 pm","Utah Jazz",95,"Miami Heat",100,"loss","home"
"17325",2015,2014-12-12,"7:00 pm","Washington Wizards",104,"Los Angeles Clippers",96,"win","home"
"17326",2015,2014-12-13,"7:00 pm","Charlotte Hornets",87,"Brooklyn Nets",114,"loss","home"
"17327",2015,2014-12-13,"2:00 pm","Dallas Mavericks",98,"Golden State Warriors",105,"loss","home"
"17328",2015,2014-12-13,"8:00 pm","Houston Rockets",108,"Denver Nuggets",96,"win","home"
"17329",2015,2014-12-13,"7:00 pm","Indiana Pacers",85,"Portland Trail Blazers",95,"loss","home"
"17330",2015,2014-12-13,"7:30 pm","Milwaukee Bucks",111,"Los Angeles Clippers",106,"win","home"
"17331",2015,2014-12-13,"7:00 pm","Orlando Magic",100,"Atlanta Hawks",99,"win","home"
"17332",2015,2014-12-13,"7:30 pm","Philadelphia 76ers",115,"Memphis Grizzlies",120,"loss","home"
"17333",2015,2014-12-13,"10:00 pm","Sacramento Kings",90,"Detroit Pistons",95,"loss","home"
"17334",2015,2014-12-14,"8:00 pm","Denver Nuggets",91,"San Antonio Spurs",99,"loss","home"
"17335",2015,2014-12-14,"6:00 pm","Miami Heat",75,"Chicago Bulls",93,"loss","home"
"17336",2015,2014-12-14,"7:00 pm","Minnesota Timberwolves",94,"Los Angeles Lakers",100,"loss","home"
"17337",2015,2014-12-14,"6:00 pm","New Orleans Pelicans",122,"Golden State Warriors",128,"loss","home"
"17338",2015,2014-12-14,"7:30 pm","New York Knicks",90,"Toronto Raptors",95,"loss","home"
"17339",2015,2014-12-14,"7:00 pm","Oklahoma City Thunder",112,"Phoenix Suns",88,"win","home"
"17340",2015,2014-12-14,"6:00 pm","Washington Wizards",93,"Utah Jazz",84,"win","home"
"17341",2015,2014-12-15,"7:30 pm","Atlanta Hawks",93,"Chicago Bulls",86,"win","home"
"17342",2015,2014-12-15,"7:00 pm","Cleveland Cavaliers",97,"Charlotte Hornets",88,"win","home"
"17343",2015,2014-12-15,"7:00 pm","Indiana Pacers",110,"Los Angeles Lakers",91,"win","home"
"17344",2015,2014-12-15,"10:30 pm","Los Angeles Clippers",113,"Detroit Pistons",91,"win","home"
"17345",2015,2014-12-15,"7:00 pm","Philadelphia 76ers",87,"Boston Celtics",105,"loss","home"
"17346",2015,2014-12-15,"9:00 pm","Phoenix Suns",94,"Milwaukee Bucks",96,"loss","home"
"17347",2015,2014-12-15,"10:00 pm","Portland Trail Blazers",108,"San Antonio Spurs",95,"win","home"
"17348",2015,2014-12-15,"7:30 pm","Toronto Raptors",95,"Orlando Magic",82,"win","home"
"17349",2015,2014-12-16,"7:30 pm","Brooklyn Nets",91,"Miami Heat",95,"loss","home"
"17350",2015,2014-12-16,"8:00 pm","Memphis Grizzlies",105,"Golden State Warriors",98,"win","home"
"17351",2015,2014-12-16,"8:00 pm","New Orleans Pelicans",119,"Utah Jazz",111,"win","home"
"17352",2015,2014-12-16,"8:00 pm","New York Knicks",87,"Dallas Mavericks",107,"loss","home"
"17353",2015,2014-12-16,"10:30 pm","Sacramento Kings",92,"Oklahoma City Thunder",104,"loss","home"
"17354",2015,2014-12-16,"7:00 pm","Washington Wizards",109,"Minnesota Timberwolves",95,"win","home"
"17355",2015,2014-12-17,"7:30 pm","Boston Celtics",109,"Orlando Magic",92,"win","home"
"17356",2015,2014-12-17,"7:00 pm","Charlotte Hornets",106,"Phoenix Suns",111,"loss","home"
"17357",2015,2014-12-17,"7:00 pm","Cleveland Cavaliers",98,"Atlanta Hawks",127,"loss","home"
"17358",2015,2014-12-17,"10:30 pm","Denver Nuggets",111,"Houston Rockets",115,"loss","home"
"17359",2015,2014-12-17,"7:30 pm","Detroit Pistons",106,"Dallas Mavericks",117,"loss","home"
"17360",2015,2014-12-17,"10:30 pm","Los Angeles Clippers",102,"Indiana Pacers",100,"win","home"
"17361",2015,2014-12-17,"7:30 pm","Miami Heat",87,"Utah Jazz",105,"loss","home"
"17362",2015,2014-12-17,"10:00 pm","Portland Trail Blazers",104,"Milwaukee Bucks",97,"win","home"
"17363",2015,2014-12-17,"8:30 pm","San Antonio Spurs",116,"Memphis Grizzlies",117,"loss","home"
"17364",2015,2014-12-17,"8:00 pm","Toronto Raptors",105,"Brooklyn Nets",89,"win","home"
"17365",2015,2014-12-18,"8:00 pm","Chicago Bulls",103,"New York Knicks",97,"win","home"
"17366",2015,2014-12-18,"10:30 pm","Golden State Warriors",114,"Oklahoma City Thunder",109,"win","home"
"17367",2015,2014-12-18,"8:30 pm","Houston Rockets",90,"New Orleans Pelicans",99,"loss","home"
"17368",2015,2014-12-18,"10:00 pm","Sacramento Kings",107,"Milwaukee Bucks",108,"loss","home"
"17369",2015,2014-12-19,"7:30 pm","Boston Celtics",114,"Minnesota Timberwolves",98,"win","home"
"17370",2015,2014-12-19,"7:30 pm","Cleveland Cavaliers",95,"Brooklyn Nets",91,"win","home"
"17371",2015,2014-12-19,"9:00 pm","Denver Nuggets",109,"Los Angeles Clippers",106,"win","home"
"17372",2015,2014-12-19,"7:30 pm","Detroit Pistons",100,"Toronto Raptors",110,"loss","home"
"17373",2015,2014-12-19,"10:30 pm","Los Angeles Lakers",103,"Oklahoma City Thunder",104,"loss","home"
"17374",2015,2014-12-19,"8:00 pm","Memphis Grizzlies",97,"Chicago Bulls",103,"loss","home"
"17375",2015,2014-12-19,"7:30 pm","Miami Heat",103,"Washington Wizards",105,"loss","home"
"17376",2015,2014-12-19,"7:00 pm","Orlando Magic",94,"Utah Jazz",101,"loss","home"
"17377",2015,2014-12-19,"7:00 pm","Philadelphia 76ers",91,"Charlotte Hornets",109,"loss","home"
"17378",2015,2014-12-19,"8:00 pm","San Antonio Spurs",119,"Portland Trail Blazers",129,"loss","home"
"17379",2015,2014-12-20,"7:00 pm","Charlotte Hornets",104,"Utah Jazz",86,"win","home"
"17380",2015,2014-12-20,"8:30 pm","Dallas Mavericks",99,"San Antonio Spurs",93,"win","home"
"17381",2015,2014-12-20,"9:00 pm","Denver Nuggets",76,"Indiana Pacers",73,"win","home"
"17382",2015,2014-12-20,"8:00 pm","Houston Rockets",97,"Atlanta Hawks",104,"loss","home"
"17383",2015,2014-12-20,"10:30 pm","Los Angeles Clippers",106,"Milwaukee Bucks",102,"win","home"
"17384",2015,2014-12-20,"7:00 pm","New Orleans Pelicans",88,"Portland Trail Blazers",114,"loss","home"
"17385",2015,2014-12-20,"1:00 pm","New York Knicks",90,"Phoenix Suns",99,"loss","home"
"17386",2015,2014-12-21,"6:00 pm","Brooklyn Nets",110,"Detroit Pistons",105,"win","home"
"17387",2015,2014-12-21,"4:30 pm","Cleveland Cavaliers",105,"Memphis Grizzlies",91,"win","home"
"17388",2015,2014-12-21,"6:00 pm","Miami Heat",100,"Boston Celtics",84,"win","home"
"17389",2015,2014-12-21,"7:00 pm","Minnesota Timberwolves",96,"Indiana Pacers",100,"loss","home"
"17390",2015,2014-12-21,"7:00 pm","Oklahoma City Thunder",99,"New Orleans Pelicans",101,"loss","home"
"17391",2015,2014-12-21,"6:00 pm","Orlando Magic",88,"Philadelphia 76ers",96,"loss","home"
"17392",2015,2014-12-21,"6:00 pm","Sacramento Kings",108,"Los Angeles Lakers",101,"win","home"
